,premise,hypothesis,gold_label,type,infersent_embedding,predicted_label
13783.0,"Is it true that if Grace finishes her meeting early, she'll never interpret a dream again?",Grace has interpreted a dream before.,E,type5_again,"[ 0.00746889  0.01478766 -0.01695423 ...  0.02350114  0.00823735
 -0.0066574 ]",E
13788.0,"If Joseph arrives early, he'll never invent a solution again.",Joseph has invented a solution before.,E,type5_again,"[ 0.00746889  0.0701621   0.00200485 ...  0.0184904  -0.03032974
 -0.0138564 ]",E
13789.0,"It's not the case that if Joseph arrives early, he'll never invent a solution again.",Joseph has invented a solution before.,E,type5_again,"[ 0.00746889  0.04052854  0.00684778 ...  0.0184904  -0.03032974
 -0.0138564 ]",E
13790.0,"Sam believes that if Joseph arrives early, he'll never invent a solution again.",Joseph has invented a solution before.,E,type5_again,"[ 0.00746889  0.0537176   0.00543171 ...  0.0184904  -0.03032974
 -0.0138564 ]",E
13791.0,"Is it true that if Joseph arrives early, he'll never invent a solution again?",Joseph has invented a solution before.,E,type5_again,"[ 0.00746889  0.04395862  0.00655026 ...  0.0184904  -0.03032974
 -0.0138564 ]",E
13800.0,"If Sarah's car breaks down, she'll never justify an action by the minister again.",Sarah has justified an action by the minister before.,E,type5_again,"[ 0.00746889 -0.03935728 -0.01552583 ...  0.0658861   0.02388655
 -0.0138564 ]",E
13801.0,"It's not the case that if Sarah's car breaks down, she'll never justify an action by the minister again.",Sarah has justified an action by the minister before.,E,type5_again,"[ 0.00746889 -0.04730628 -0.01838491 ...  0.0658861   0.02388655
 -0.0138564 ]",E
13802.0,"Sam believes that if Sarah's car breaks down, she'll never justify an action by the minister again.",Sarah has justified an action by the minister before.,E,type5_again,"[ 0.00746889 -0.01138695 -0.01360376 ...  0.0658861   0.02388655
 -0.0138564 ]",E
13803.0,"Is it true that if Sarah's car breaks down, she'll never justify an action by the minister again?",Sarah has justified an action by the minister before.,E,type5_again,"[ 0.00746889  0.01478766 -0.01685677 ...  0.0658861   0.02388655
 -0.0138564 ]",E
13816.0,"If Mia arrives late, she'll never link to an unknown resource again.",Mia has linked to an unknown resource before.,E,type5_again,"[ 0.00746889 -0.03608792  0.05711629 ...  0.00824812 -0.00992905
 -0.0138564 ]",E
13817.0,"It's not the case that if Mia arrives late, she'll never link to an unknown resource again.",Mia has linked to an unknown resource before.,E,type5_again,"[ 0.00746889 -0.04020474  0.0577616  ...  0.00824812 -0.00992905
 -0.0138564 ]",E
13818.0,"Sam believes that if Mia arrives late, she'll never link to an unknown resource again.",Mia has linked to an unknown resource before.,E,type5_again,"[ 0.00746889 -0.01138695  0.05761019 ...  0.00824812 -0.00992905
 -0.0138564 ]",E
13819.0,"Is it true that if Mia arrives late, she'll never link to an unknown resource again?",Mia has linked to an unknown resource before.,E,type5_again,"[ 0.00746889  0.01478766  0.05774571 ...  0.00824812 -0.00992905
 -0.0138564 ]",E
13824.0,"If James graduates from college, he'll never lodge a complaint against the mayor again.",James has lodged a complaint against the mayor before.,E,type5_again,"[ 0.00746889  0.08164445 -0.024948   ...  0.03648483  0.01967365
 -0.0138564 ]",E
13825.0,"It's not the case that if James graduates from college, he'll never lodge a complaint against the mayor again.",James has lodged a complaint against the mayor before.,E,type5_again,"[ 0.00746889  0.04780448 -0.02736927 ...  0.03648483  0.01967365
 -0.0138564 ]",E
13826.0,"Sam believes that if James graduates from college, he'll never lodge a complaint against the mayor again.",James has lodged a complaint against the mayor before.,E,type5_again,"[ 0.00746889  0.06278475 -0.02149911 ...  0.03648483  0.01967365
 -0.0138564 ]",E
13827.0,"Is it true that if James graduates from college, he'll never lodge a complaint against the mayor again?",James has lodged a complaint against the mayor before.,E,type5_again,"[ 0.00746889  0.05171304 -0.02354381 ...  0.03648483  0.01967365
 -0.0138564 ]",E
13860.0,"If Elijah arrives early, he'll never motivate a team again.",Elijah has motivated a team before.,E,type5_again,"[ 0.00746889  0.01019935 -0.0318231  ...  0.01384355 -0.03716842
 -0.0138564 ]",E
13861.0,"It's not the case that if Elijah arrives early, he'll never motivate a team again.",Elijah has motivated a team before.,E,type5_again,"[ 0.00746889  0.00280315 -0.03336437 ...  0.01384355 -0.03716842
 -0.0138564 ]",E
13862.0,"Sam believes that if Elijah arrives early, he'll never motivate a team again.",Elijah has motivated a team before.,E,type5_again,"[ 0.00746889  0.00618786 -0.02565835 ...  0.01384355 -0.03716842
 -0.0138564 ]",E
13863.0,"Is it true that if Elijah arrives early, he'll never motivate a team again?",Elijah has motivated a team before.,E,type5_again,"[ 0.00746889  0.01478766 -0.02354381 ...  0.01384355 -0.03716842
 -0.0138564 ]",E
13868.0,"If Isaac flight is delayed, he'll never narrate a documentary by Logan again.",Isaac has narrated a documentary by Logan before.,E,type5_again,"[ 0.00746889  0.01337524 -0.02070421 ...  0.03192111  0.04376668
 -0.01153151]",E
13869.0,"It's not the case that if Isaac flight is delayed, he'll never narrate a documentary by Logan again.",Isaac has narrated a documentary by Logan before.,E,type5_again,"[ 0.00746889  0.00652252 -0.02233306 ...  0.03192111  0.04376668
 -0.01153151]",E
13870.0,"Sam believes that if Isaac flight is delayed, he'll never narrate a documentary by Logan again.",Isaac has narrated a documentary by Logan before.,E,type5_again,"[ 0.00746889  0.00947728 -0.01513104 ...  0.03192111  0.04376668
 -0.01153151]",E
13871.0,"Is it true that if Isaac flight is delayed, he'll never narrate a documentary by Logan again?",Isaac has narrated a documentary by Logan before.,E,type5_again,"[ 0.00746889  0.01478766 -0.02050192 ...  0.03192111  0.04376668
 -0.01153151]",E
13880.0,"If Linda finishes work early, she'll never operate a machine at work again.",Linda has operated a machine at work before.,E,type5_again,"[ 0.00746889 -0.03935728  0.03440391 ...  0.01444633 -0.02622667
 -0.0138564 ]",E
13881.0,"It's not the case that if Linda finishes work early, she'll never operate a machine at work again.",Linda has operated a machine at work before.,E,type5_again,"[ 0.00746889 -0.04383968  0.01355581 ...  0.01444633 -0.02622667
 -0.0138564 ]",E
13882.0,"Sam believes that if Linda finishes work early, she'll never operate a machine at work again.",Linda has operated a machine at work before.,E,type5_again,"[ 0.00746889 -0.01138695  0.04202059 ...  0.01444633 -0.02622667
 -0.0138564 ]",E
13883.0,"Is it true that if Linda finishes work early, she'll never operate a machine at work again?",Linda has operated a machine at work before.,E,type5_again,"[ 0.00746889  0.01478766  0.02441776 ...  0.01444633 -0.02622667
 -0.0138564 ]",E
13904.0,"If Nancy passes her driving test, she'll never patrol a neighborhood again.",Nancy has patrolled a neighborhood before.,E,type5_again,"[ 0.00746889 -0.03935728 -0.00607262 ...  0.0356014   0.02987252
 -0.0138564 ]",E
13905.0,"It's not the case that if Nancy passes her driving test, she'll never patrol a neighborhood again.",Nancy has patrolled a neighborhood before.,E,type5_again,"[ 0.00746889 -0.04662346 -0.01210677 ...  0.0356014   0.02987252
 -0.0138564 ]",E
13906.0,"Sam believes that if Nancy passes her driving test, she'll never patrol a neighborhood again.",Nancy has patrolled a neighborhood before.,E,type5_again,"[ 0.00746889 -0.01138695 -0.00076139 ...  0.0356014   0.02987252
 -0.0138564 ]",E
13907.0,"Is it true that if Nancy passes her driving test, she'll never patrol a neighborhood again?",Nancy has patrolled a neighborhood before.,E,type5_again,"[ 0.00746889  0.01478766 -0.00829108 ...  0.0356014   0.02987252
 -0.0138564 ]",E
13928.0,"If Emily finishes her work early, she'll never portray a violent character in her novels again.",Emily has portrayed a violent character in her novels before.,E,type5_again,"[ 0.02706499 -0.03935728  0.04715249 ...  0.04063807  0.00874686
 -0.0138564 ]",E
13929.0,"It's not the case that if Emily finishes her work early, she'll never portray a violent character in her novels again.",Emily has portrayed a violent character in her novels before.,E,type5_again,"[ 0.00746889 -0.04635213  0.0317899  ...  0.04063807  0.00874686
 -0.0138564 ]",E
13930.0,"Sam believes that if Emily finishes her work early, she'll never portray a violent character in her novels again.",Emily has portrayed a violent character in her novels before.,E,type5_again,"[ 0.02121386 -0.01138695  0.05276436 ...  0.04063807  0.00874686
 -0.0138564 ]",E
13931.0,"Is it true that if Emily finishes her work early, she'll never portray a violent character in her novels again?",Emily has portrayed a violent character in her novels before.,E,type5_again,"[ 0.00746889  0.01478766  0.03918726 ...  0.04063807  0.00874686
 -0.0138564 ]",E
13936.0,"If Zoey misses the bus, she'll never preside in a meeting again.",Zoey has presided in a meeting before.,E,type5_again,"[ 0.00746889 -0.03935728 -0.02743883 ...  0.02038772 -0.03174578
 -0.0138564 ]",E
13937.0,"It's not the case that if Zoey misses the bus, she'll never preside in a meeting again.",Zoey has presided in a meeting before.,E,type5_again,"[ 0.00746889 -0.04378201 -0.02982318 ...  0.02038772 -0.03174578
 -0.0138564 ]",E
13938.0,"Sam believes that if Zoey misses the bus, she'll never preside in a meeting again.",Zoey has presided in a meeting before.,E,type5_again,"[ 0.00746889 -0.01138695 -0.02129932 ...  0.02038772 -0.03174578
 -0.0138564 ]",E
13939.0,"Is it true that if Zoey misses the bus, she'll never preside in a meeting again?",Zoey has presided in a meeting before.,E,type5_again,"[ 0.00746889  0.01478766 -0.02354381 ...  0.02038772 -0.03174578
 -0.0138564 ]",E
13944.0,"If Amelia finishes work early, she'll never produce an action movie again.",Amelia has produced an action movie before.,E,type5_again,"[ 0.00746889 -0.03685665 -0.03060081 ...  0.01269238  0.01788184
 -0.00996777]",E
13945.0,"It's not the case that if Amelia finishes work early, she'll never produce an action movie again.",Amelia has produced an action movie before.,E,type5_again,"[ 0.00746889 -0.04103754 -0.03304225 ...  0.01269238  0.01788184
 -0.00996777]",E
13946.0,"Sam believes that if Amelia finishes work early, she'll never produce an action movie again.",Amelia has produced an action movie before.,E,type5_again,"[ 0.00746889 -0.01138695 -0.02383867 ...  0.01269238  0.01788184
 -0.00996777]",E
13947.0,"Is it true that if Amelia finishes work early, she'll never produce an action movie again?",Amelia has produced an action movie before.,E,type5_again,"[ 0.00746889  0.01478766 -0.02354381 ...  0.01269238  0.01788184
 -0.00996777]",E
13964.0,"If James attends the conference, he'll never publish a book again.",James has published a book before.,E,type5_again,"[ 0.00746889  0.08164445 -0.01721147 ...  0.02679233  0.03991055
 -0.005449  ]",E
13965.0,"It's not the case that if James attends the conference, he'll never publish a book again.",James has published a book before.,E,type5_again,"[ 0.00746889  0.04780448 -0.02163477 ...  0.02679233  0.03991055
 -0.005449  ]",E
13966.0,"Sam believes that if James attends the conference, he'll never publish a book again.",James has published a book before.,E,type5_again,"[ 0.00746889  0.06278475 -0.01450934 ...  0.02679233  0.03991055
 -0.005449  ]",E
13967.0,"Is it true that if James attends the conference, he'll never publish a book again?",James has published a book before.,E,type5_again,"[ 0.00746889  0.05171304 -0.0194007  ...  0.02679233  0.03991055
 -0.005449  ]",E
13972.0,"If Thomas graduates with honors, he'll never quantify the magnitude of an earthquake again.",Thomas has quantified the magnitude of an earthquake before.,E,type5_again,"[ 0.00746889  0.05915572  0.1262565  ...  0.0131994   0.01502708
 -0.0138564 ]",E
13973.0,"It's not the case that if Thomas graduates with honors, he'll never quantify the magnitude of an earthquake again.",Thomas has quantified the magnitude of an earthquake before.,E,type5_again,"[ 0.00746889  0.02886206  0.11298431 ...  0.0131994   0.01502708
 -0.0138564 ]",E
13974.0,"Sam believes that if Thomas graduates with honors, he'll never quantify the magnitude of an earthquake again.",Thomas has quantified the magnitude of an earthquake before.,E,type5_again,"[ 0.00746889  0.04110092  0.12692517 ...  0.0131994   0.01502708
 -0.0138564 ]",E
13975.0,"Is it true that if Thomas graduates with honors, he'll never quantify the magnitude of an earthquake again?",Thomas has quantified the magnitude of an earthquake before.,E,type5_again,"[ 0.00746889  0.03195442  0.11791985 ...  0.0131994   0.01502708
 -0.0138564 ]",E
13984.0,"If Nancy confirms her arrival, she'll never make an important decision again.",Nancy has made an important decision before.,E,type5_again,"[ 0.00746889 -0.03935728 -0.002334   ...  0.01923902 -0.02437153
  0.02373587]",E
13985.0,"It's not the case that if Nancy confirms her arrival, she'll never make an important decision again.",Nancy has made an important decision before.,E,type5_again,"[ 0.00746889 -0.0431549   0.00037545 ...  0.01923902 -0.02437153
  0.02373587]",E
13986.0,"Sam believes that if Nancy confirms her arrival, she'll never make an important decision again.",Nancy has made an important decision before.,E,type5_again,"[ 0.00921272 -0.01138695 -0.00024965 ...  0.01923902 -0.02437153
  0.02373587]",E
13987.0,"Is it true that if Nancy confirms her arrival, she'll never make an important decision again?",Nancy has made an important decision before.,E,type5_again,"[ 0.00746889  0.01478766  0.00027182 ...  0.01923902 -0.02437153
  0.02373587]",E
14008.0,"If Paul agrees to attend the conference, he'll never refer to a guide again.",Paul has referred to a guide before.,E,type5_again,"[ 0.00746889  0.10820756  0.0733319  ...  0.01493763 -0.01166576
 -0.0138564 ]",E
