,premise,hypothesis,gold_label,type,infersent_embedding,predicted_label
13749.0,"It's not the case that if Ella misses the bus, she'll never illuminate a house's entrance again.",Ella has illuminated a house's entrance before.,E,type5_again,"[ 0.00746889 -0.07111349 -0.02402602 ...  0.03137235 -0.03385587
 -0.00427956]",N
13750.0,"Sam believes that if Ella misses the bus, she'll never illuminate a house's entrance again.",Ella has illuminated a house's entrance before.,E,type5_again,"[ 0.00746889 -0.08167914  0.0595715  ...  0.03137235 -0.03385587
 -0.00427956]",N
13751.0,"Is it true that if Ella misses the bus, she'll never illuminate a house's entrance again?",Ella has illuminated a house's entrance before.,E,type5_again,"[ 0.00746889 -0.05717079  0.02684171 ...  0.03137235 -0.03385587
 -0.00427956]",N
13776.0,"If Lisa agrees to go hiking, she'll never insert a PDF into PowerPoint again.",Lisa has inserted a PDF into PowerPoint before.,E,type5_again,"[ 0.00746889 -0.03935728 -0.04196188 ...  0.02872921 -0.01893486
 -0.0138564 ]",N
13777.0,"It's not the case that if Lisa agrees to go hiking, she'll never insert a PDF into PowerPoint again.",Lisa has inserted a PDF into PowerPoint before.,E,type5_again,"[ 0.00746889 -0.07111349 -0.04756534 ...  0.02872921 -0.01893486
 -0.0138564 ]",N
13778.0,"Sam believes that if Lisa agrees to go hiking, she'll never insert a PDF into PowerPoint again.",Lisa has inserted a PDF into PowerPoint before.,E,type5_again,"[ 0.00746889 -0.08167914 -0.01269048 ...  0.02872921 -0.01893486
 -0.0138564 ]",N
13779.0,"Is it true that if Lisa agrees to go hiking, she'll never insert a PDF into PowerPoint again?",Lisa has inserted a PDF into PowerPoint before.,E,type5_again,"[ 0.00746889 -0.05717079 -0.02490414 ...  0.02872921 -0.01893486
 -0.0138564 ]",N
13780.0,"If Grace finishes her meeting early, she'll never interpret a dream again.",Grace has interpreted a dream before.,E,type5_again,"[ 0.00746889 -0.03935728  0.025223   ...  0.02872921 -0.03153756
 -0.0138564 ]",E
13781.0,"It's not the case that if Grace finishes her meeting early, she'll never interpret a dream again.",Grace has interpreted a dream before.,E,type5_again,"[ 0.00746889 -0.07111348 -0.00043343 ...  0.02872921 -0.03153756
 -0.0138564 ]",N
13782.0,"Sam believes that if Grace finishes her meeting early, she'll never interpret a dream again.",Grace has interpreted a dream before.,E,type5_again,"[ 0.00746889 -0.08167914  0.07177394 ...  0.02872921 -0.03153756
 -0.0138564 ]",N
13783.0,"Is it true that if Grace finishes her meeting early, she'll never interpret a dream again?",Grace has interpreted a dream before.,E,type5_again,"[ 0.00746889 -0.05717079  0.04399126 ...  0.02872921 -0.03153756
 -0.0138564 ]",N
13788.0,"If Joseph arrives early, he'll never invent a solution again.",Joseph has invented a solution before.,E,type5_again,"[ 0.00746889  0.07016208 -0.0520098  ...  0.02872921 -0.04203578
 -0.0138564 ]",N
13789.0,"It's not the case that if Joseph arrives early, he'll never invent a solution again.",Joseph has invented a solution before.,E,type5_again,"[ 0.00746889  0.05017567 -0.04756534 ...  0.02872921 -0.04203578
 -0.0138564 ]",N
13790.0,"Sam believes that if Joseph arrives early, he'll never invent a solution again.",Joseph has invented a solution before.,E,type5_again,"[ 0.00746889  0.0696611  -0.00280764 ...  0.02872921 -0.04203578
 -0.0138564 ]",N
13791.0,"Is it true that if Joseph arrives early, he'll never invent a solution again?",Joseph has invented a solution before.,E,type5_again,"[ 0.00746889  0.05543783 -0.02971687 ...  0.02872921 -0.04203578
 -0.0138564 ]",N
13800.0,"If Sarah's car breaks down, she'll never justify an action by the minister again.",Sarah has justified an action by the minister before.,E,type5_again,"[ 0.00746889 -0.03935728  0.01280248 ...  0.01911523  0.02798566
 -0.0138564 ]",N
13801.0,"It's not the case that if Sarah's car breaks down, she'll never justify an action by the minister again.",Sarah has justified an action by the minister before.,E,type5_again,"[ 0.00746889 -0.07111349  0.00940035 ...  0.01911523  0.02798566
 -0.0138564 ]",N
13802.0,"Sam believes that if Sarah's car breaks down, she'll never justify an action by the minister again.",Sarah has justified an action by the minister before.,E,type5_again,"[ 0.00746889 -0.08167914  0.01775434 ...  0.01911523  0.02798566
 -0.0138564 ]",N
13803.0,"Is it true that if Sarah's car breaks down, she'll never justify an action by the minister again?",Sarah has justified an action by the minister before.,E,type5_again,"[ 0.00746889 -0.05717079  0.01453611 ...  0.01911523  0.02798566
 -0.0138564 ]",N
13816.0,"If Mia arrives late, she'll never link to an unknown resource again.",Mia has linked to an unknown resource before.,E,type5_again,"[ 0.00746889 -0.03935728 -0.04074937 ...  0.02636785  0.01819651
 -0.0138564 ]",C
13817.0,"It's not the case that if Mia arrives late, she'll never link to an unknown resource again.",Mia has linked to an unknown resource before.,E,type5_again,"[ 0.00746889 -0.07111348 -0.04544705 ...  0.02636785  0.01819651
 -0.0138564 ]",N
13818.0,"Sam believes that if Mia arrives late, she'll never link to an unknown resource again.",Mia has linked to an unknown resource before.,E,type5_again,"[ 0.00746889 -0.08167914 -0.02241386 ...  0.02636785  0.01819651
 -0.0138564 ]",C
13819.0,"Is it true that if Mia arrives late, she'll never link to an unknown resource again?",Mia has linked to an unknown resource before.,E,type5_again,"[ 0.00746889 -0.05717079 -0.02828264 ...  0.02636785  0.01819651
 -0.0138564 ]",C
13824.0,"If James graduates from college, he'll never lodge a complaint against the mayor again.",James has lodged a complaint against the mayor before.,E,type5_again,"[ 0.00746889  0.08164439 -0.01633335 ...  0.02202031 -0.03829695
 -0.0138564 ]",N
13825.0,"It's not the case that if James graduates from college, he'll never lodge a complaint against the mayor again.",James has lodged a complaint against the mayor before.,E,type5_again,"[ 0.00746889  0.05901659 -0.0201033  ...  0.02202031 -0.03829695
 -0.0138564 ]",N
13826.0,"Sam believes that if James graduates from college, he'll never lodge a complaint against the mayor again.",James has lodged a complaint against the mayor before.,E,type5_again,"[ 0.00746889  0.08108332 -0.00809955 ...  0.02202031 -0.03829695
 -0.0138564 ]",E
13827.0,"Is it true that if James graduates from college, he'll never lodge a complaint against the mayor again?",James has lodged a complaint against the mayor before.,E,type5_again,"[ 0.00746889  0.06491702 -0.01252345 ...  0.02202031 -0.03829695
 -0.0138564 ]",N
13860.0,"If Elijah arrives early, he'll never motivate a team again.",Elijah has motivated a team before.,E,type5_again,"[ 0.00746889 -0.03935728 -0.0562278  ...  0.02872921 -0.04203578
 -0.0138564 ]",N
13861.0,"It's not the case that if Elijah arrives early, he'll never motivate a team again.",Elijah has motivated a team before.,E,type5_again,"[ 0.00746889 -0.07111348 -0.04756534 ...  0.02872921 -0.04203578
 -0.0138564 ]",N
13862.0,"Sam believes that if Elijah arrives early, he'll never motivate a team again.",Elijah has motivated a team before.,E,type5_again,"[ 0.00746889 -0.08167914 -0.0223076  ...  0.02872921 -0.04203578
 -0.0138564 ]",N
13863.0,"Is it true that if Elijah arrives early, he'll never motivate a team again?",Elijah has motivated a team before.,E,type5_again,"[ 0.00746889 -0.05717079 -0.03610028 ...  0.02872921 -0.04203578
 -0.0138564 ]",N
13868.0,"If Isaac flight is delayed, he'll never narrate a documentary by Logan again.",Isaac has narrated a documentary by Logan before.,E,type5_again,"[ 0.00746889 -0.03935728 -0.01351885 ...  0.03899945  0.0774309
 -0.0138564 ]",N
13869.0,"It's not the case that if Isaac flight is delayed, he'll never narrate a documentary by Logan again.",Isaac has narrated a documentary by Logan before.,E,type5_again,"[ 0.00746889 -0.07111349 -0.01735025 ...  0.03899945  0.0774309
 -0.0138564 ]",E
13870.0,"Sam believes that if Isaac flight is delayed, he'll never narrate a documentary by Logan again.",Isaac has narrated a documentary by Logan before.,E,type5_again,"[ 0.00746889 -0.08167914 -0.00449479 ...  0.03899945  0.0774309
 -0.0138564 ]",N
13871.0,"Is it true that if Isaac flight is delayed, he'll never narrate a documentary by Logan again?",Isaac has narrated a documentary by Logan before.,E,type5_again,"[ 0.00746889 -0.05717079 -0.00748189 ...  0.03899945  0.0774309
 -0.0138564 ]",N
13880.0,"If Linda finishes work early, she'll never operate a machine at work again.",Linda has operated a machine at work before.,E,type5_again,"[ 0.00746889 -0.03935728  0.03440388 ...  0.02859341 -0.02788029
 -0.0138564 ]",N
13881.0,"It's not the case that if Linda finishes work early, she'll never operate a machine at work again.",Linda has operated a machine at work before.,E,type5_again,"[ 0.00746889 -0.07111349  0.02452123 ...  0.02859341 -0.02788029
 -0.0138564 ]",N
13882.0,"Sam believes that if Linda finishes work early, she'll never operate a machine at work again.",Linda has operated a machine at work before.,E,type5_again,"[ 0.00746889 -0.08167914  0.07269803 ...  0.02859341 -0.02788029
 -0.0138564 ]",N
13883.0,"Is it true that if Linda finishes work early, she'll never operate a machine at work again?",Linda has operated a machine at work before.,E,type5_again,"[ 0.00746889 -0.05717079  0.05238914 ...  0.02859341 -0.02788029
 -0.0138564 ]",N
13904.0,"If Nancy passes her driving test, she'll never patrol a neighborhood again.",Nancy has patrolled a neighborhood before.,E,type5_again,"[ 0.00746889 -0.03935728 -0.03683875 ...  0.02872921 -0.04203578
 -0.0138564 ]",N
13905.0,"It's not the case that if Nancy passes her driving test, she'll never patrol a neighborhood again.",Nancy has patrolled a neighborhood before.,E,type5_again,"[ 0.00746889 -0.07111348 -0.04756534 ...  0.02872921 -0.04203578
 -0.0138564 ]",N
13906.0,"Sam believes that if Nancy passes her driving test, she'll never patrol a neighborhood again.",Nancy has patrolled a neighborhood before.,E,type5_again,"[ 0.00746889 -0.08167914  0.00192425 ...  0.02872921 -0.04203578
 -0.0138564 ]",N
13907.0,"Is it true that if Nancy passes her driving test, she'll never patrol a neighborhood again?",Nancy has patrolled a neighborhood before.,E,type5_again,"[ 0.00746889 -0.05717079 -0.01640036 ...  0.02872921 -0.04203578
 -0.0138564 ]",N
13928.0,"If Emily finishes her work early, she'll never portray a violent character in her novels again.",Emily has portrayed a violent character in her novels before.,E,type5_again,"[ 0.00746889 -0.03935728  0.01939709 ...  0.02380322 -0.04250044
 -0.0138564 ]",N
13929.0,"It's not the case that if Emily finishes her work early, she'll never portray a violent character in her novels again.",Emily has portrayed a violent character in her novels before.,E,type5_again,"[ 0.00746889 -0.07111349  0.00011467 ...  0.02380322 -0.04250044
 -0.0138564 ]",N
13930.0,"Sam believes that if Emily finishes her work early, she'll never portray a violent character in her novels again.",Emily has portrayed a violent character in her novels before.,E,type5_again,"[ 0.00746889 -0.08167914  0.0583051  ...  0.02380322 -0.04250044
 -0.0138564 ]",N
13931.0,"Is it true that if Emily finishes her work early, she'll never portray a violent character in her novels again?",Emily has portrayed a violent character in her novels before.,E,type5_again,"[ 0.00746889 -0.05717079  0.03838036 ...  0.02380322 -0.04250044
 -0.0138564 ]",N
13936.0,"If Zoey misses the bus, she'll never preside in a meeting again.",Zoey has presided in a meeting before.,E,type5_again,"[ 0.00746889 -0.03935728 -0.04703115 ...  0.01955182 -0.04140202
 -0.0138564 ]",N
13937.0,"It's not the case that if Zoey misses the bus, she'll never preside in a meeting again.",Zoey has presided in a meeting before.,E,type5_again,"[ 0.00746889 -0.07111349 -0.04756534 ...  0.01955182 -0.04140202
 -0.0138564 ]",E
13938.0,"Sam believes that if Zoey misses the bus, she'll never preside in a meeting again.",Zoey has presided in a meeting before.,E,type5_again,"[ 0.00746889 -0.08167914 -0.02803176 ...  0.01955182 -0.04140202
 -0.0138564 ]",N
13939.0,"Is it true that if Zoey misses the bus, she'll never preside in a meeting again?",Zoey has presided in a meeting before.,E,type5_again,"[ 0.00746889 -0.05717079 -0.03845311 ...  0.01955182 -0.04140202
 -0.0138564 ]",N
13944.0,"If Amelia finishes work early, she'll never produce an action movie again.",Amelia has produced an action movie before.,E,type5_again,"[ 0.00746889 -0.03935728  0.01495331 ...  0.00827024  0.03311395
 -0.0138564 ]",N
13945.0,"It's not the case that if Amelia finishes work early, she'll never produce an action movie again.",Amelia has produced an action movie before.,E,type5_again,"[ 0.00746889 -0.07111349 -0.00289134 ...  0.00827024  0.03311395
 -0.0138564 ]",N
13946.0,"Sam believes that if Amelia finishes work early, she'll never produce an action movie again.",Amelia has produced an action movie before.,E,type5_again,"[ 0.00746889 -0.08167914  0.05242367 ...  0.00827024  0.03311395
 -0.0138564 ]",N
13947.0,"Is it true that if Amelia finishes work early, she'll never produce an action movie again?",Amelia has produced an action movie before.,E,type5_again,"[ 0.00746889 -0.05717079  0.03335354 ...  0.00827024  0.03311395
 -0.0138564 ]",N
13964.0,"If James attends the conference, he'll never publish a book again.",James has published a book before.,E,type5_again,"[ 0.00746889  0.08164439 -0.03362899 ...  0.02709462  0.00876164
 -0.0138564 ]",N
13965.0,"It's not the case that if James attends the conference, he'll never publish a book again.",James has published a book before.,E,type5_again,"[ 0.00746889  0.05901659 -0.038333   ...  0.02709462  0.00876164
 -0.0138564 ]",N
13966.0,"Sam believes that if James attends the conference, he'll never publish a book again.",James has published a book before.,E,type5_again,"[ 0.00746889  0.08108332 -0.01616617 ...  0.02709462  0.00876164
 -0.0138564 ]",N
13967.0,"Is it true that if James attends the conference, he'll never publish a book again?",James has published a book before.,E,type5_again,"[ 0.00746889  0.06491702 -0.02539154 ...  0.02709462  0.00876164
 -0.0138564 ]",N
