,premise,hypothesis,gold_label,type,glove_embedding,predicted_label
3222.0,"If Sarah has a key, I wonder how smoothly Sarah's key turns.",Sarah has a key.,N,type4_possessive,"[ 4.31255460e-01 -6.44405112e-02  7.82166645e-02  4.67773378e-02
  4.81284469e-01  3.56802531e-02 -4.89085168e-01 -9.14499983e-02
  1.81805026e-02  1.62055999e-01 -7.37216622e-02  8.80166665e-02
 -5.61831653e-01  3.21418315e-01  3.19663316e-01  2.56624997e-01
  1.71810672e-01 -3.51313241e-02  1.11721657e-01 -4.75694329e-01
 -4.73085009e-02  2.16251686e-01  1.18941665e-01 -3.70771624e-02
  4.58058357e-01 -1.51820052e+00 -2.99004316e-01  2.30110765e-01
  2.45038673e-01 -1.86401665e-01  3.10763335e+00  5.57776690e-02
 -1.85272217e-01 -3.89330000e-01  1.74865033e-02 -1.53510332e-01
 -1.94343328e-01  4.16235000e-01 -1.29304007e-01 -2.78913349e-01
 -4.23450023e-01  1.18448518e-01 -2.39311650e-01  7.58061633e-02
 -7.61141703e-02  5.05998321e-02  6.41406700e-02  1.61977991e-01
 -8.40533301e-02  1.55023322e-01  3.82634997e-01  2.51998484e-01
 -1.83150008e-01  2.07005009e-01  5.54493487e-01  5.83294988e-01
 -6.62984967e-01 -4.22760010e-01  9.73815024e-02  1.27869993e-01
  5.14250025e-02 -2.31739998e-01 -5.43784976e-01  1.19129986e-01
  3.94484997e-01 -1.03500485e-03  3.31569985e-02  2.62264997e-01
 -4.50295001e-01 -1.49293005e-01 -2.86625504e-01  2.04975009e-01
 -2.48029992e-01 -2.37914994e-01 -1.46634996e-01 -2.17989993e+00
 -1.00518003e-01  4.78534997e-01 -1.61140010e-01  1.42470002e-01
  3.81150007e+00 -4.42524999e-01 -2.15465009e-01 -6.93050027e-02
  6.45245016e-02 -9.24600065e-02  6.53949976e-02  3.52445006e-01
  1.75723493e-01 -3.60989988e-01 -1.40460014e-01  4.88880008e-01
 -4.42749977e-01  1.95135009e-02 -1.35677502e-01 -1.19745493e-01
 -3.50789994e-01  1.11048996e-01  3.72999907e-03  4.24499810e-03]",E
3225.0,"It's not the case that if the chef has a toaster, I wonder how fast the chef's toaster pops.",The chef has a toaster.,N,type4_possessive,"[ 3.62074375e-01  8.28364049e-04 -8.36291760e-02 -1.49496477e-02
  4.80145663e-01  1.60336480e-01 -4.59678382e-01 -3.47345695e-02
  2.66620219e-02  3.09024286e-02  1.80271699e-03  1.87205717e-01
 -3.82720947e-01  2.41109982e-01  5.03732979e-01  2.51109898e-01
  1.72226697e-01  1.82065684e-02 -2.66492218e-01 -5.31316161e-01
 -4.95234318e-02  1.07987389e-01  7.10293576e-02  8.47880915e-02
  2.12843567e-01 -1.75659442e+00 -6.81090415e-01  1.27260312e-01
  2.53917933e-01 -1.72744721e-01  3.00765419e+00 -9.14899558e-02
 -4.02695268e-01 -2.08008543e-01  4.22889516e-02 -1.16899669e-01
  6.38402328e-02  2.18765736e-01  1.54666424e-01 -2.29105011e-01
 -1.22407831e-01  2.89653629e-01 -2.06495017e-01  2.61525422e-01
  7.91600253e-03  1.93984285e-01 -1.05940714e-01 -2.66287196e-02
 -9.77246389e-02  1.44038215e-01  2.14829996e-01  3.66735667e-01
 -5.97366631e-01  1.93900004e-01  6.01319015e-01  2.11989999e-01
 -8.10056686e-01 -2.04290017e-01  7.77663365e-02  4.26659972e-04
 -3.40466648e-02  1.07706666e-01 -3.67691368e-01  5.86686671e-01
  4.49160010e-01 -2.56776661e-01  2.27378011e-01  4.39743370e-01
 -3.27190995e-01 -3.23298663e-01  4.40634042e-03  3.23799998e-01
 -1.85606316e-01  2.42890000e-01 -2.14680001e-01 -1.62428331e+00
 -3.89888674e-01  2.89758325e-01 -1.99886680e-01  1.89349994e-01
  2.79152322e+00 -2.96049803e-01 -2.40393341e-01  2.13483334e-01
  1.67123005e-01  1.21286668e-01 -1.52350008e-01  6.94596708e-01
  4.12788987e-01 -3.18333358e-01  1.60266653e-01  7.12719977e-01
 -3.00426632e-01 -1.58867672e-01  1.14855014e-01 -9.83366370e-03
 -3.12763333e-01 -1.59427345e-01  1.26996666e-01  5.03196657e-01]",E
3226.0,"If Frank has a stamp, I wonder how sharp Frank's stamp prints.",Frank has a stamp.,N,type4_possessive,"[-1.48622191e-03  7.24614933e-02 -2.24267202e-03 -2.45943323e-01
  5.30664980e-01  3.54275256e-01 -4.87240165e-01 -3.26536655e-01
  1.02068834e-01  1.80718169e-01 -2.22788334e-01  1.63341656e-01
 -2.34193340e-01  6.94383234e-02  4.67413306e-01  8.38578343e-02
  1.95523296e-02 -2.21668646e-01 -1.51401684e-01 -5.35432637e-01
  2.15831697e-02 -2.18266454e-02 -3.53450030e-02 -3.27549964e-01
  2.69019991e-01 -1.68731654e+00 -6.57604337e-01  2.17694104e-01
  2.76715010e-01 -1.52030006e-01  2.79646683e+00  1.11073330e-02
 -5.32199920e-04 -2.12420329e-01 -1.23377658e-01 -9.66916680e-02
 -9.54133347e-02  8.96653309e-02 -7.55660161e-02 -5.22583306e-01
 -2.07048520e-01  3.50273162e-01 -2.88558334e-01  2.95194983e-02
  2.83794165e-01  3.16552334e-02 -3.67765618e-03  1.20722331e-01
 -2.33793352e-02  1.33124992e-01  3.82634997e-01  2.51998484e-01
 -1.83150008e-01  2.07005009e-01  5.54493487e-01  5.83294988e-01
 -6.62984967e-01 -4.22760010e-01  9.73815024e-02  1.27869993e-01
  5.14250025e-02 -2.31739998e-01 -5.43784976e-01  1.19129986e-01
  3.94484997e-01 -1.03500485e-03  3.31569985e-02  2.62264997e-01
 -4.50295001e-01 -1.49293005e-01 -2.86625504e-01  2.04975009e-01
 -2.48029992e-01 -2.37914994e-01 -1.46634996e-01 -2.17989993e+00
 -1.00518003e-01  4.78534997e-01 -1.61140010e-01  1.42470002e-01
  3.81150007e+00 -4.42524999e-01 -2.15465009e-01 -6.93050027e-02
  6.45245016e-02 -9.24600065e-02  6.53949976e-02  3.52445006e-01
  1.75723493e-01 -3.60989988e-01 -1.40460014e-01  4.88880008e-01
 -4.42749977e-01  1.95135009e-02 -1.35677502e-01 -1.19745493e-01
 -3.50789994e-01  1.11048996e-01  3.72999907e-03  4.24499810e-03]",E
3227.0,"Sam believes that if Frank has a cup, I wonder how quickly Frank's cup overflows.",Frank has a cup.,N,type4_possessive,"[ 3.15174729e-01  2.63899956e-02  3.40693258e-02  5.02927825e-02
  5.02320766e-01  1.66013300e-01 -5.25997460e-01  1.09947227e-01
 -7.16174394e-02  7.02555627e-02  1.07597113e-01  2.89934486e-01
 -6.59616709e-01 -4.01232168e-02  7.83965588e-01  4.24592316e-01
  3.25788170e-01 -1.48112178e-02 -2.39219978e-01 -5.71540534e-01
 -2.91321218e-01  1.63706943e-01  3.09253335e-01 -1.72855519e-02
  3.13861102e-01 -1.87367201e+00 -3.88918996e-01  2.35119417e-01
  2.59263575e-01 -2.06560716e-01  3.07103348e+00  1.87086776e-01
 -3.59644771e-01 -3.22995543e-01 -1.12306781e-01 -1.73184440e-01
 -5.47026694e-02  3.47687781e-01  7.88096115e-02 -5.81382334e-01
 -1.73676103e-01  1.21969782e-01 -1.72133118e-01  1.12740546e-01
  1.03458561e-01  2.74862021e-01 -1.93836316e-01  1.48151994e-01
 -1.19616777e-01  9.52061266e-02  3.82634997e-01  2.51998484e-01
 -1.83150008e-01  2.07005009e-01  5.54493487e-01  5.83294988e-01
 -6.62984967e-01 -4.22760010e-01  9.73815024e-02  1.27869993e-01
  5.14250025e-02 -2.31739998e-01 -5.43784976e-01  1.19129986e-01
  3.94484997e-01 -1.03500485e-03  3.31569985e-02  2.62264997e-01
 -4.50295001e-01 -1.49293005e-01 -2.86625504e-01  2.04975009e-01
 -2.48029992e-01 -2.37914994e-01 -1.46634996e-01 -2.17989993e+00
 -1.00518003e-01  4.78534997e-01 -1.61140010e-01  1.42470002e-01
  3.81150007e+00 -4.42524999e-01 -2.15465009e-01 -6.93050027e-02
  6.45245016e-02 -9.24600065e-02  6.53949976e-02  3.52445006e-01
  1.75723493e-01 -3.60989988e-01 -1.40460014e-01  4.88880008e-01
 -4.42749977e-01  1.95135009e-02 -1.35677502e-01 -1.19745493e-01
 -3.50789994e-01  1.11048996e-01  3.72999907e-03  4.24499810e-03]",E
3230.0,"If Linda has a bat, I wonder how low Linda's bat flies.",Linda has a bat.,N,type4_possessive,"[ 1.12763770e-01  6.14628308e-02  4.52266634e-02 -1.74713328e-01
  6.54085815e-01  1.68896914e-01 -5.30444980e-01 -1.66659996e-01
  1.86668828e-01  3.79501671e-01  7.35499943e-03  2.42653325e-01
 -2.18978345e-01  2.48924613e-01  3.69040012e-01  2.72463322e-01
  2.60338813e-01 -1.12269968e-02 -4.36410040e-01 -5.18202662e-01
 -3.66896838e-01  1.59123346e-01  1.69726670e-01 -9.07216668e-02
  3.11060011e-01 -1.63370669e+00 -3.16729307e-01  3.04584116e-01
  3.83638293e-01 -1.25338331e-01  3.03740001e+00  7.70083293e-02
  1.15919463e-01 -2.20332551e-03  2.17989847e-01 -1.53987184e-01
  2.66366694e-02  2.11593330e-01  1.73722818e-01 -3.45895022e-01
 -3.80329996e-01  3.79655153e-01 -2.74978340e-01  4.21716124e-01
  1.03701331e-01  1.50131509e-01 -5.32109924e-02 -6.37470037e-02
 -1.11666822e-03  1.58590004e-01  3.82634997e-01  2.51998484e-01
 -1.83150008e-01  2.07005009e-01  5.54493487e-01  5.83294988e-01
 -6.62984967e-01 -4.22760010e-01  9.73815024e-02  1.27869993e-01
  5.14250025e-02 -2.31739998e-01 -5.43784976e-01  1.19129986e-01
  3.94484997e-01 -1.03500485e-03  3.31569985e-02  2.62264997e-01
 -4.50295001e-01 -1.49293005e-01 -2.86625504e-01  2.04975009e-01
 -2.48029992e-01 -2.37914994e-01 -1.46634996e-01 -2.17989993e+00
 -1.00518003e-01  4.78534997e-01 -1.61140010e-01  1.42470002e-01
  3.81150007e+00 -4.42524999e-01 -2.15465009e-01 -6.93050027e-02
  6.45245016e-02 -9.24600065e-02  6.53949976e-02  3.52445006e-01
  1.75723493e-01 -3.60989988e-01 -1.40460014e-01  4.88880008e-01
 -4.42749977e-01  1.95135009e-02 -1.35677502e-01 -1.19745493e-01
 -3.50789994e-01  1.11048996e-01  3.72999907e-03  4.24499810e-03]",E
3240.0,"It's not the case that if Leslie has a butterfly, I wonder how lightly Leslie's butterfly flutters.",Leslie has a butterfly.,N,type4_possessive,"[ 3.75418872e-01 -1.05220890e-02 -8.32547843e-02  4.20213565e-02
  5.58590591e-01  3.39967698e-01 -2.22065195e-01  1.59146031e-03
  8.78647864e-02 -1.12949632e-01 -2.50642765e-02  9.25554708e-02
 -3.05475444e-01  8.30590874e-02  6.60360098e-01  2.74164885e-01
  2.25755841e-01 -2.18313560e-02 -2.95075268e-01 -6.29844248e-01
 -2.75534272e-01  1.84384882e-01  3.70703667e-01 -3.41915227e-02
  2.61833638e-01 -1.85074282e+00 -5.02469659e-01  3.28159064e-01
  2.28683725e-01 -3.20930898e-01  3.02801442e+00 -1.45852730e-01
 -3.98461223e-01 -3.25666308e-01 -1.26383543e-01 -1.86214119e-01
  1.65001824e-01  1.87159076e-01  5.29552661e-02 -3.21531475e-01
 -1.60558179e-01  1.75670102e-01  4.65836301e-02  3.44288141e-01
  1.24525830e-01  6.77881911e-02 -2.13009104e-01 -3.18601765e-02
 -9.22106430e-02  6.30032048e-02  3.82634997e-01  2.51998484e-01
 -1.83150008e-01  2.07005009e-01  5.54493487e-01  5.83294988e-01
 -6.62984967e-01 -4.22760010e-01  9.73815024e-02  1.27869993e-01
  5.14250025e-02 -2.31739998e-01 -5.43784976e-01  1.19129986e-01
  3.94484997e-01 -1.03500485e-03  3.31569985e-02  2.62264997e-01
 -4.50295001e-01 -1.49293005e-01 -2.86625504e-01  2.04975009e-01
 -2.48029992e-01 -2.37914994e-01 -1.46634996e-01 -2.17989993e+00
 -1.00518003e-01  4.78534997e-01 -1.61140010e-01  1.42470002e-01
  3.81150007e+00 -4.42524999e-01 -2.15465009e-01 -6.93050027e-02
  6.45245016e-02 -9.24600065e-02  6.53949976e-02  3.52445006e-01
  1.75723493e-01 -3.60989988e-01 -1.40460014e-01  4.88880008e-01
 -4.42749977e-01  1.95135009e-02 -1.35677502e-01 -1.19745493e-01
 -3.50789994e-01  1.11048996e-01  3.72999907e-03  4.24499810e-03]",E
3245.0,"It's not the case that if Carol has a herd, I wonder how slow Carol's herd grazes.",Carol has a herd.,N,type4_possessive,"[ 4.15139675e-01 -1.95390269e-01 -2.11245101e-02 -1.54269546e-01
  5.03781497e-01  3.26352566e-01 -4.50830638e-01 -9.02512744e-02
  1.45122990e-01  6.63440004e-02  6.45961761e-02  1.55072734e-01
 -3.62216294e-01 -1.60109084e-02  6.54778242e-01  3.70959312e-01
  2.46123090e-01 -7.61619881e-02 -2.52152443e-01 -5.33732593e-01
 -2.49290988e-01  6.04394116e-02  1.43522546e-01 -8.21879227e-03
  3.43700022e-01 -1.92488909e+00 -4.92735088e-01  2.13045314e-01
  3.33499163e-01 -2.44865462e-01  3.16828251e+00 -3.71263660e-02
 -3.17617565e-01 -3.79001737e-01 -4.87448089e-02 -2.44814202e-01
  5.81518412e-02  3.76599990e-02  1.10510089e-01 -3.02721292e-01
 -3.90379995e-01  1.94561914e-01 -1.74332723e-01  3.71549994e-01
  1.11385822e-01  2.34106481e-02 -6.60454556e-02  1.16551735e-01
 -7.92103633e-02  1.47513196e-01  3.82634997e-01  2.51998484e-01
 -1.83150008e-01  2.07005009e-01  5.54493487e-01  5.83294988e-01
 -6.62984967e-01 -4.22760010e-01  9.73815024e-02  1.27869993e-01
  5.14250025e-02 -2.31739998e-01 -5.43784976e-01  1.19129986e-01
  3.94484997e-01 -1.03500485e-03  3.31569985e-02  2.62264997e-01
 -4.50295001e-01 -1.49293005e-01 -2.86625504e-01  2.04975009e-01
 -2.48029992e-01 -2.37914994e-01 -1.46634996e-01 -2.17989993e+00
 -1.00518003e-01  4.78534997e-01 -1.61140010e-01  1.42470002e-01
  3.81150007e+00 -4.42524999e-01 -2.15465009e-01 -6.93050027e-02
  6.45245016e-02 -9.24600065e-02  6.53949976e-02  3.52445006e-01
  1.75723493e-01 -3.60989988e-01 -1.40460014e-01  4.88880008e-01
 -4.42749977e-01  1.95135009e-02 -1.35677502e-01 -1.19745493e-01
 -3.50789994e-01  1.11048996e-01  3.72999907e-03  4.24499810e-03]",E
3247.0,"It's not the case that if this village has a road, I wonder how far the village's road stretches.",This village has a road.,N,type4_possessive,"[ 4.8516449e-01  1.6160263e-01 -3.4194194e-02 -1.6805932e-02
  4.5409974e-01  1.9388054e-01 -4.2225194e-01 -7.1066394e-02
 -2.4867911e-04 -1.3379115e-01 -1.1377615e-01 -5.1342852e-02
 -4.2711571e-01 -2.1330428e-01  4.8715934e-01  3.5423580e-01
  3.1070885e-01  9.6634310e-03 -2.6305330e-01 -3.1614724e-01
 -1.6689523e-01  1.0510325e-01  8.7517142e-02  1.0426615e-01
  2.5432929e-01 -1.9113387e+00 -5.4915184e-01  2.8013632e-01
  2.3720643e-01 -2.9015929e-01  3.4391212e+00 -1.6825357e-01
 -2.5638738e-01 -4.2205954e-01  1.0873837e-01 -2.0215273e-01
  1.3597430e-01  3.7290718e-02  8.8313520e-03 -1.2667979e-01
 -3.5644355e-01  1.3200386e-01 -7.4229784e-02  1.8172297e-01
 -1.4359757e-01  9.0023674e-02 -2.1668391e-01 -5.1005870e-02
  2.8366789e-02 -3.4163199e-02  4.1603664e-01  3.4921232e-01
 -2.2830336e-01  2.8190004e-02  6.4621234e-01  3.4270668e-01
 -5.9268332e-01 -2.8125259e-01  3.6966331e-02 -3.0602002e-01
 -9.9856675e-02 -7.0785999e-01 -1.0790010e-02 -3.5371336e-01
  1.4366333e-01  1.4872001e-01  3.7813798e-01  5.3194338e-01
 -3.2930267e-01  3.1157133e-01 -1.6403000e-01  2.2470999e-01
 -2.4812667e-01  2.7119002e-01 -4.8659999e-02 -1.7104801e+00
 -2.9498199e-01  4.1329667e-01 -7.5890332e-02  3.3446666e-02
  3.5508001e+00 -6.0680336e-01 -5.9613328e-02  4.3183327e-02
  2.4770634e-01  6.8663329e-02  1.3364667e-01  1.3081335e-01
  2.3569234e-01  8.8119991e-02 -2.1933334e-01  3.5582900e-01
 -2.8728867e-01 -2.0265765e-01 -1.9379501e-01 -8.0409929e-02
 -5.5140334e-01 -3.6083400e-01  2.1694000e-01 -1.6419335e-01]",E
3253.0,"Is it true that if the president has a grandson, I wonder how smart the president's grandson is?",The president has a grandson.,N,type4_possessive,"[ 0.3423042   0.19882363  0.05148538 -0.00542031  0.676749    0.19293207
 -0.49668747 -0.20639156 -0.1791671   0.04291308  0.03466231  0.32742384
 -0.47522613 -0.00901785  0.47242695  0.30261815  0.09435877  0.09898429
 -0.16301577 -0.3921104  -0.22406778  0.208788   -0.01324685 -0.08819369
  0.34303233 -1.9575232  -0.61866504  0.04805303  0.13187091 -0.17731054
  3.0402777  -0.03425153 -0.4871818  -0.33336926 -0.0142782  -0.24252112
 -0.06840708  0.12331055  0.02584239 -0.32060903 -0.1856447   0.26250392
 -0.2917114   0.09892099 -0.03298277  0.17626561 -0.22275464 -0.05884404
 -0.05743815  0.14788294  0.21550666  0.39206567 -0.05728667  0.32223335
  0.5486557   0.26474    -0.68697    -0.38375667 -0.24374902 -0.05900667
  0.04326867  0.06837666 -0.62618     0.07410932  0.4427167   0.10044666
 -0.20136864  0.17654763 -0.09262333 -0.2856053  -0.22737367  0.32766667
 -0.17073633 -0.55491    -0.17881668 -2.3295667   0.070528    0.27601
 -0.54869336  0.31075     3.3275     -0.18152332 -0.8066099  -0.3098167
 -0.22278033 -0.35496667 -0.19970667  0.23886234  0.147353   -0.29828334
 -0.37122002  0.7236533  -0.54587    -0.3737577  -0.12403166  0.12091634
 -0.69182664  0.18627934 -0.10159335  0.03535767]",E
3256.0,"Sam believes that if Leslie has a glass tiara, I wonder how hard Leslie's glass tiara shatters.",Leslie has a glass tiara.,N,type4_possessive,"[ 0.23985152  0.24559818 -0.02591691 -0.02211882  0.5911487   0.25014132
 -0.2756658  -0.14792964 -0.08574063  0.22004819  0.02656382  0.2849409
 -0.3941027   0.19478697  0.5509105   0.4363418   0.17500491  0.0073748
 -0.06385273 -0.7642477  -0.07362101  0.14211306 -0.06511727 -0.18145452
  0.15934363 -1.6257381  -0.54118145  0.4808486   0.326742   -0.36458695
  2.640463   -0.11624172 -0.13893396 -0.17505816 -0.17728192 -0.04027452
  0.08222001  0.3001673   0.1770119  -0.33889663  0.03089592  0.2970702
 -0.05254691  0.24104862  0.16816956  0.19508891 -0.20104337 -0.22986746
 -0.22021918 -0.0494179   0.25946367  0.405419   -0.19732     0.1788
  0.61065567  0.57482    -0.44413945 -0.5169733  -0.04243233  0.12789999
  0.00843967 -0.13611834 -0.34973034  0.39707002  0.277654    0.14939333
 -0.016012    0.1744173  -0.40992665 -0.723562    0.16564965  0.09787001
 -0.37416664 -0.36225998 -0.23578334 -1.6367766  -0.303592    0.81305665
  0.06968666 -0.08237334  3.2455666  -0.6603833   0.01715332 -0.10078666
 -0.16528367  0.18112333  0.21505     0.5182      0.462649   -0.21577199
  0.24386     0.48405668 -0.15474665 -0.003646    0.08671167  0.33086967
 -0.32465667 -0.413934   -0.11037666 -0.32199   ]",E
3261.0,"Sam believes that if Mitchell has an alarm clock, I wonder how loud Mitchell's alarm clock sounds.",Mitchell has an alarm clock.,N,type4_possessive,"[ 0.2814057  -0.14544092  0.25403127 -0.09274509  0.41696975  0.05625097
 -0.16531807  0.07335227 -0.03458155  0.2106449   0.05584218  0.0992069
 -0.25121048  0.23059545  0.49819806  0.45291454 -0.09935638  0.04460992
 -0.2363491  -0.67061687 -0.07814027  0.27792814 -0.10997564 -0.03387192
  0.66735053 -1.7444344  -0.38308656  0.29179585  0.37476617 -0.23992458
  2.6881092   0.07781382 -0.12977757 -0.5470968  -0.3182617  -0.18487816
  0.30814365 -0.4083784   0.11823582 -0.10423553 -0.13122791  0.33702338
 -0.36177924  0.3618769   0.34518945  0.22385348  0.01231145  0.24494725
 -0.1597719   0.14243227  0.3702433   0.01975568  0.19128335  0.08654866
  0.314419    0.26879668 -0.20425665 -0.1219      0.14990766  0.08667734
  0.25798666 -0.10565734 -0.19508834  0.24135333  0.25399134  0.26084003
 -0.33631667  0.20209502 -0.47479334 -0.277312    0.01694568  0.17351265
 -0.37787    -0.13301566  0.26550534 -1.9577335  -0.011335    0.3425533
  0.00942866  0.23682767  3.0157669  -0.23417997  0.05404666 -0.60613996
 -0.27623966 -0.09084927  0.33311668 -0.44584933  0.11302999 -0.08117333
  0.04994333  0.4774367  -0.36151     0.177016    0.2775347   0.10286967
 -0.18558331  0.41512     0.02934333 -0.07129667]",E
3262.0,"Sam believes that if Sharmin has a pet alligator, I wonder how sharp Sharmin's alligator's teeth are.",Sharmin has a pet alligator.,N,type4_possessive,"[ 0.35658157 -0.05870301  0.0560433  -0.14963801  0.549391    0.47874603
 -0.39733082 -0.2412055   0.10964631  0.12270651 -0.0191986   0.28826797
 -0.25396597  0.08583399  0.49142402  0.39575467  0.1718517  -0.05902608
 -0.07982484 -0.5617455  -0.3016375   0.17131725  0.1945999  -0.217693
  0.36100298 -1.7271919  -0.57036555  0.31710002  0.23185351 -0.29558268
  2.82892     0.0804915  -0.0731243  -0.19626796 -0.1364926  -0.12944901
 -0.01821501  0.068845    0.21866992 -0.5101261  -0.26254553  0.24416979
 -0.2018352   0.35615346  0.39455453  0.03981781 -0.07831162  0.1696818
 -0.02436869  0.2042425   0.5512      0.07771233 -0.12977834  0.14040165
  0.440629    0.6618133  -0.86269    -0.7787067   0.47878766  0.20173334
  0.10177334  0.08149999  0.09134337  0.34694663  0.47335997  0.11787
 -0.098762    0.38418666 -0.36245334 -0.20419534 -0.168325    0.16760634
 -0.14438699 -0.09776666 -0.06034    -1.8127333  -0.35446867  0.31833187
 -0.06133001 -0.07930332  2.9269667  -0.08954334 -0.38833332  0.10125
  0.00767633  0.06413999  0.11250333  0.19543667  0.3416423  -0.43053332
 -0.16705     0.40092    -0.3254733   0.377009    0.38874832 -0.02275033
 -0.38518     0.01544266  0.39985335  0.09291667]",E
3265.0,"If Benjamin has a musician friend, I wonder how fine Benjamin's musician friend composes.",Benjamin has a musician friend.,N,type4_possessive,"[-0.22395091  0.42675462 -0.22420776 -0.27797374  0.54701585  0.38882518
 -0.8278625   0.07992499 -0.31798962  0.5845319   0.16929872  0.35864374
 -0.15797624  0.22006874  0.6098225  -0.16928875  0.33476302  0.3085685
 -0.14934374 -0.37873498 -0.14746264  0.70719504 -0.008056    0.17247127
  0.41718373 -1.4400824  -0.55893433 -0.12934944  0.02046807 -0.18361627
  2.6255002  -0.40569496  0.04098836 -0.17688861  0.13938813  0.05184824
  0.04429999  0.23131326  0.31911448 -0.361843    0.08139624  0.5437926
 -0.297925   -0.11924413  0.19046062 -0.09342775 -0.25994924 -0.358688
 -0.3953981   0.43627524 -0.19707668  0.38846898 -0.27607667 -0.05031332
  0.3986223   0.65475667 -0.9363899  -0.07525001 -0.16999567  0.6132133
  0.3962833  -0.01101    -0.22833999  0.36332998  0.35614    -0.27581668
  0.255388    0.369      -0.37627998 -0.07246067 -0.27333367  0.57515
 -0.20924334  0.11669001  0.09064001 -1.5583266  -0.28956532 -0.01581001
 -0.25746334  0.20375998  3.1665668  -0.7241833   0.04010333 -0.00653
  0.24011634  0.00403666  0.17596667  0.21972935  0.26103565 -0.25472733
  0.01827999  0.60955    -0.5169533  -0.33015767  0.02027167 -0.18486367
 -0.38540664 -0.26286733 -0.32650998  0.27317667]",E
3268.0,"It's not the case that if Emily has a metronome, I wonder how clear Emily's metronome clicks.",Emily has a metronome.,N,type4_possessive,"[ 4.26234812e-01 -6.01257309e-02 -1.40225999e-02 -8.06504562e-02
  5.52166939e-01  2.87200332e-01 -3.18816990e-01 -8.33303630e-02
  1.75393410e-02  1.10827729e-01  5.46658151e-02  1.35882750e-01
 -5.11244535e-01  3.91454510e-02  5.57074964e-01  2.95817524e-01
  1.21340387e-01 -1.88779265e-01 -1.59309030e-01 -5.59594214e-01
 -2.80032098e-01  1.65383950e-01  1.68463632e-01 -3.04687899e-02
  2.22538725e-01 -1.85438919e+00 -6.17190182e-01  3.51807982e-01
  2.65807360e-01 -3.32969785e-01  3.04692864e+00 -1.00795835e-01
 -3.50243032e-01 -4.97017205e-01 -7.66693577e-02 -2.58874118e-01
  1.74257293e-01  6.79669082e-02  5.01125418e-02 -2.63015836e-01
 -1.39954552e-01  1.74073920e-01 -1.36534557e-01  3.27274531e-01
 -2.74320897e-02  7.23327398e-02 -1.13443643e-01  2.55797982e-01
 -4.93319072e-02  9.06067491e-02  3.82634997e-01  2.51998484e-01
 -1.83150008e-01  2.07005009e-01  5.54493487e-01  5.83294988e-01
 -6.62984967e-01 -4.22760010e-01  9.73815024e-02  1.27869993e-01
  5.14250025e-02 -2.31739998e-01 -5.43784976e-01  1.19129986e-01
  3.94484997e-01 -1.03500485e-03  3.31569985e-02  2.62264997e-01
 -4.50295001e-01 -1.49293005e-01 -2.86625504e-01  2.04975009e-01
 -2.48029992e-01 -2.37914994e-01 -1.46634996e-01 -2.17989993e+00
 -1.00518003e-01  4.78534997e-01 -1.61140010e-01  1.42470002e-01
  3.81150007e+00 -4.42524999e-01 -2.15465009e-01 -6.93050027e-02
  6.45245016e-02 -9.24600065e-02  6.53949976e-02  3.52445006e-01
  1.75723493e-01 -3.60989988e-01 -1.40460014e-01  4.88880008e-01
 -4.42749977e-01  1.95135009e-02 -1.35677502e-01 -1.19745493e-01
 -3.50789994e-01  1.11048996e-01  3.72999907e-03  4.24499810e-03]",E
